gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlyCharge,ChargePerService,TenureGroup_Loyal,TenureGroup_Mature,TenureGroup_New
1,0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,0,True,False,False,False,False,False,True,66.425,16.02,False,False,True
1,0,1,1,29,1,1,1,0,0,1,1,0,0,69.05,1958.45,0,False,False,True,False,False,False,False,65.28166666666667,7.672222222222222,False,True,False
1,0,1,1,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,True,False,False,False,False,False,True,34.95,11.65,False,False,True
0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.4,63.15,0,False,True,False,False,False,False,True,15.7875,10.2,False,False,True
1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1301.1,0,False,True,False,True,True,False,False,18.070833333333333,3.94,True,False,False
1,0,0,1,9,1,0,0,1,0,0,0,0,1,50.1,484.05,0,False,False,False,False,False,True,False,48.405,8.35,False,False,True
1,0,0,0,43,1,1,0,1,0,0,1,1,1,101.4,4528.0,1,True,False,False,False,False,True,False,102.9090909090909,12.675,False,True,False
0,0,0,0,48,1,1,1,1,1,0,1,1,1,83.45,3887.85,0,False,False,True,False,True,False,False,79.34387755102041,9.272222222222222,False,True,False
1,0,0,0,26,1,1,1,1,0,0,0,0,1,86.65,2208.75,0,True,False,False,False,True,False,False,81.80555555555556,12.37857142857143,False,True,False
0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.15,238.15,0,False,True,False,False,False,False,False,23.815,10.075,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,1,1,80.8,80.8,1,True,False,False,False,False,True,False,40.4,16.16,False,False,True
0,0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,958.15,0,False,True,False,True,True,False,False,20.386170212765958,4.85,False,True,False
1,0,0,0,2,1,1,0,0,0,0,0,1,0,62.05,118.3,1,False,False,False,False,False,False,False,39.43333333333333,12.41,False,False,True
1,1,0,0,1,1,1,0,0,0,0,0,0,1,76.45,76.45,1,True,False,False,False,False,True,False,38.225,15.290000000000001,False,False,True
1,0,1,1,64,0,0,1,0,1,1,1,1,1,60.05,3845.45,0,False,False,False,True,False,False,False,59.160769230769226,6.005,True,False,False
0,1,0,0,12,1,1,0,1,0,0,1,0,1,91.3,1094.5,1,True,False,False,False,False,True,False,84.1923076923077,15.216666666666667,False,False,True
1,1,1,0,6,1,0,0,0,1,0,1,1,1,95.75,573.75,1,True,False,False,False,False,True,False,81.96428571428571,11.96875,False,False,True
0,0,1,0,59,1,0,0,0,0,0,0,0,0,20.35,1267.0,0,False,True,True,False,False,False,True,21.116666666666667,6.783333333333334,True,False,False
0,0,0,0,7,1,0,0,1,0,0,1,1,1,94.05,633.45,0,True,False,True,False,False,False,True,79.18125,15.674999999999999,False,False,True
0,1,1,0,72,1,1,1,1,1,0,1,1,1,84.1,6129.65,0,False,False,False,True,True,False,False,83.96780821917808,8.41,True,False,False
1,1,0,0,16,1,0,0,0,0,0,0,1,1,78.75,1218.25,0,True,False,False,False,False,True,False,71.66176470588235,15.75,False,False,False
1,0,1,0,25,1,1,0,0,1,0,0,0,0,55.55,1405.3,0,False,False,False,False,True,False,False,54.05,9.258333333333333,False,True,False
0,0,1,0,34,1,1,1,1,0,1,0,0,0,62.65,2274.9,1,False,False,False,False,False,True,False,64.99714285714286,8.95,False,True,False
0,0,0,0,1,1,1,0,0,0,0,0,0,1,74.5,74.5,1,True,False,False,False,False,True,False,37.25,18.625,False,False,True
0,0,1,1,10,1,1,0,1,1,0,1,1,1,102.1,1068.85,1,True,False,False,False,True,False,False,97.16818181818181,10.209999999999999,False,False,True
1,0,1,0,24,1,0,0,0,0,0,0,0,0,20.1,533.9,0,False,True,True,False,False,False,True,21.355999999999998,5.025,False,False,False
0,0,1,1,10,1,1,1,1,0,0,1,0,0,70.3,676.15,0,False,False,True,False,False,True,False,61.46818181818182,8.7875,False,False,True
1,0,1,0,69,1,0,1,1,0,0,0,0,1,53.65,3804.4,0,False,False,True,False,True,False,False,54.34857142857143,7.664285714285714,True,False,False
1,0,0,0,57,1,0,0,0,0,0,0,0,0,20.75,1118.8,0,False,True,False,True,False,False,True,19.28965517241379,6.916666666666667,True,False,False
1,0,1,1,50,1,0,0,1,1,1,1,1,1,103.4,5236.4,0,True,False,True,False,False,False,False,102.67450980392157,9.4,True,False,False
1,0,1,1,28,0,0,1,0,1,1,1,0,0,50.8,1386.8,0,False,False,True,False,False,False,True,47.820689655172416,6.35,False,True,False
0,0,0,0,16,1,0,1,0,0,0,0,0,1,50.15,762.25,1,False,False,False,False,False,True,False,44.838235294117645,12.5375,False,False,False
1,0,0,0,25,1,0,1,1,0,1,1,1,1,79.0,1902.0,0,False,False,False,False,False,False,True,73.15384615384616,8.777777777777779,False,True,False
0,1,1,0,3,1,0,0,1,0,0,0,0,1,74.6,239.05,0,True,False,False,False,False,False,False,59.7625,14.919999999999998,False,False,True
1,0,1,0,61,1,1,0,0,0,0,1,1,1,96.5,5673.7,0,True,False,True,False,False,False,False,91.51129032258065,12.0625,True,False,False
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.1,39.8,0,False,True,False,False,False,False,True,13.266666666666666,10.05,False,False,True
1,0,1,1,51,1,0,0,0,0,0,0,0,0,19.4,997.75,0,False,True,True,False,False,False,True,19.1875,3.88,True,False,False
0,0,1,1,71,1,0,1,0,1,0,1,1,0,77.55,5574.35,0,False,False,False,True,True,False,False,77.42152777777778,9.69375,True,False,False
0,0,1,1,20,1,0,0,0,0,0,0,0,0,20.05,406.05,0,False,True,False,False,False,False,True,19.335714285714285,5.0125,False,False,False
1,0,1,1,6,1,0,0,0,0,0,0,0,0,19.85,138.85,0,False,True,False,False,True,False,False,19.835714285714285,3.97,False,False,True
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.2,123.65,0,False,True,False,False,False,False,True,17.664285714285715,10.1,False,False,True
0,0,0,0,29,1,1,1,1,0,1,0,0,0,67.45,1801.1,0,False,False,False,False,False,False,True,60.03666666666666,11.241666666666667,False,True,False
1,0,0,0,36,1,0,0,0,0,0,0,0,1,18.55,689.0,0,False,True,False,True,True,False,False,18.62162162162162,4.6375,False,True,False
0,0,0,0,28,0,0,0,0,1,0,0,0,1,29.75,790.7,0,False,False,False,False,False,False,True,27.26551724137931,9.916666666666666,False,True,False
0,0,1,0,7,1,1,0,0,0,0,1,0,1,86.5,582.5,1,True,False,False,False,False,True,False,72.8125,14.416666666666666,False,False,True
0,0,0,0,63,1,1,0,0,0,0,0,0,0,24.2,1618.2,0,False,True,False,True,False,False,True,25.284375,8.066666666666666,True,False,False
1,0,1,1,48,1,1,0,0,0,0,0,0,0,23.55,1173.35,0,False,True,False,True,False,False,True,23.945918367346938,3.9250000000000003,False,True,False
0,0,1,0,49,1,0,0,0,0,0,0,0,0,20.45,900.9,0,False,True,True,False,False,False,False,18.018,6.816666666666666,True,False,False
1,1,0,0,27,1,1,0,1,0,0,0,0,1,81.45,2122.05,1,True,False,False,False,False,True,False,75.78750000000001,13.575000000000001,False,True,False
1,0,1,0,72,1,1,1,1,1,1,1,1,0,92.3,6719.9,0,False,False,False,True,True,False,False,92.05342465753424,8.39090909090909,True,False,False
1,0,1,0,1,1,0,0,0,0,0,0,0,1,69.15,69.15,1,True,False,False,False,False,True,False,34.575,13.830000000000002,False,False,True
0,0,1,1,72,0,0,0,1,0,1,1,1,0,53.65,3784.0,0,False,False,False,True,True,False,False,51.83561643835616,7.664285714285714,True,False,False
0,0,0,0,47,0,0,1,1,0,1,0,0,0,39.65,1798.65,0,False,False,True,False,True,False,False,37.471875000000004,9.9125,False,True,False
0,0,0,0,1,1,0,0,0,0,0,1,0,1,54.65,54.65,0,False,False,False,False,False,True,False,27.325,13.6625,False,False,True
0,0,0,0,36,1,1,0,1,1,0,1,1,1,104.8,3886.45,0,True,False,True,False,False,False,False,105.03918918918919,13.1,False,True,False
1,0,1,1,43,0,0,0,1,0,0,0,0,0,29.3,1224.05,0,False,False,False,False,True,False,False,27.81931818181818,5.86,False,True,False
0,1,1,0,27,1,1,0,1,1,1,1,1,0,83.85,2310.2,0,False,False,False,False,False,True,False,82.50714285714285,9.316666666666666,False,True,False
0,0,0,0,9,1,0,0,0,0,0,0,1,1,79.55,723.4,1,True,False,False,False,False,True,False,72.34,19.8875,False,False,True
0,0,0,0,38,1,1,0,0,1,1,1,1,1,103.65,3988.5,0,True,False,False,False,False,True,False,102.26923076923077,12.95625,False,True,False
0,1,0,0,35,1,1,1,0,0,0,1,1,1,99.05,3554.6,0,True,False,False,False,False,True,False,98.73888888888888,14.15,False,True,False
0,0,1,0,59,1,0,0,1,0,1,1,1,1,100.05,6034.85,0,True,False,False,True,False,False,True,100.58083333333335,12.50625,True,False,False
1,0,0,0,27,1,0,0,0,0,0,0,0,0,20.35,531.6,0,False,True,False,True,True,False,False,18.985714285714288,6.783333333333334,False,True,False
0,1,0,0,2,1,0,0,0,0,0,0,0,0,43.95,85.1,0,False,False,False,False,False,True,False,28.366666666666664,21.975,False,False,True
1,0,0,0,7,1,1,0,0,0,0,0,0,0,23.5,173.0,0,False,True,False,False,False,False,True,21.625,5.875,False,False,True
0,0,0,0,36,1,1,0,1,0,1,0,1,1,70.7,2511.95,0,False,False,True,False,False,False,True,67.89054054054054,10.1,False,True,False
0,0,1,1,41,1,1,1,1,0,0,1,0,1,94.3,3893.6,0,True,False,False,False,False,False,False,92.70476190476191,10.477777777777778,False,True,False
0,0,0,0,13,0,0,0,1,0,0,0,0,0,29.15,357.15,0,False,False,False,False,False,True,False,25.510714285714283,14.575,False,False,False
1,0,0,1,19,1,0,0,0,0,0,0,0,0,20.85,467.5,0,False,True,False,True,True,False,False,23.375,5.2125,False,False,False
0,0,1,0,60,0,0,1,1,0,1,0,0,0,37.7,2288.7,0,False,False,False,True,False,False,False,37.51967213114754,7.540000000000001,True,False,False
0,0,0,1,48,1,0,0,1,1,1,1,0,1,95.5,4627.85,1,True,False,False,True,False,False,True,94.44591836734695,11.9375,False,True,False
1,1,0,0,3,1,1,0,0,1,0,1,0,0,91.05,289.1,1,True,False,False,False,False,True,False,72.275,15.174999999999999,False,False,True
1,0,1,0,69,1,1,0,1,0,1,1,0,1,92.45,6460.55,0,True,False,False,True,False,False,True,92.29357142857143,10.272222222222222,True,False,False
1,0,0,0,43,0,0,0,0,1,1,0,1,0,44.15,1931.3,0,False,False,True,False,False,True,False,43.893181818181816,8.83,False,True,False
0,0,0,1,11,0,0,1,0,0,1,0,0,1,36.05,402.6,0,False,False,True,False,False,False,True,33.550000000000004,7.209999999999999,False,False,True
0,0,1,0,45,1,0,0,0,1,0,0,0,1,50.25,2221.55,0,False,False,False,False,True,False,False,48.29456521739131,10.05,False,True,False
1,0,1,0,72,1,1,0,1,1,1,1,1,1,109.75,7758.9,0,True,False,False,True,True,False,False,106.28630136986301,9.977272727272727,True,False,False
0,1,1,0,2,1,1,0,0,1,0,0,0,0,79.2,172.85,1,True,False,False,False,False,True,False,57.61666666666667,15.84,False,False,True
0,0,1,1,12,1,0,0,0,0,0,0,0,0,20.3,224.5,0,False,True,False,True,False,False,False,17.26923076923077,5.075,False,False,True
0,0,1,1,67,1,1,0,1,1,1,1,1,1,112.35,7388.45,0,True,False,True,False,True,False,False,108.65367647058824,10.213636363636363,True,False,False
1,0,1,0,37,1,1,0,0,1,1,1,0,0,94.3,3460.95,0,True,False,False,True,False,False,True,91.07763157894736,11.7875,False,True,False
0,0,0,0,39,0,0,1,1,0,1,0,0,0,41.15,1700.9,0,False,False,True,False,False,False,False,42.5225,10.2875,False,True,False
0,0,0,0,41,1,1,1,0,1,1,0,1,1,74.65,3090.65,0,False,False,False,False,False,False,False,73.58690476190476,9.33125,False,True,False
0,0,0,0,25,0,0,0,0,1,0,1,1,1,48.25,1293.8,0,False,False,False,False,False,True,False,49.76153846153846,9.65,False,True,False
1,0,1,1,8,1,1,1,1,0,1,0,1,1,76.15,645.8,0,False,False,False,True,True,False,False,71.75555555555555,6.922727272727273,False,False,True
0,0,1,1,71,1,1,1,1,1,1,0,0,0,71.1,5224.95,0,False,False,False,True,False,False,True,72.56875,7.8999999999999995,True,False,False
1,0,0,0,5,1,1,0,1,1,0,0,1,0,96.55,500.1,0,True,False,False,False,False,True,False,83.35000000000001,13.792857142857143,False,False,True
0,0,0,0,30,1,1,1,0,1,0,1,1,1,79.3,2427.1,0,False,False,True,False,True,False,False,78.29354838709678,9.9125,False,True,False
1,0,0,0,40,1,0,0,1,0,1,0,1,1,89.6,3488.15,0,True,False,True,False,True,False,False,85.07682926829268,12.799999999999999,False,True,False
0,0,0,0,54,1,0,0,0,0,0,0,0,1,20.5,1035.7,0,False,True,False,True,False,False,True,18.830909090909092,6.833333333333333,True,False,False
1,0,1,0,72,1,1,0,1,1,0,1,1,1,106.3,7565.35,0,True,False,False,True,False,False,False,103.63493150684933,10.629999999999999,True,False,False
1,0,1,1,28,1,0,0,1,1,0,1,1,0,100.35,2799.0,0,True,False,True,False,False,False,False,96.51724137931035,11.149999999999999,False,True,False
1,0,1,1,18,1,0,0,0,0,1,0,1,1,85.6,1601.5,0,True,False,False,False,False,True,False,84.28947368421052,10.7,False,False,False
0,0,0,0,2,0,0,0,0,0,0,1,1,1,45.25,85.5,1,False,False,False,False,False,True,False,28.5,11.3125,False,False,True
0,0,1,1,59,1,1,0,1,1,0,1,1,1,106.15,6256.2,0,True,False,True,False,False,True,False,104.27,10.615,True,False,False
1,0,1,1,22,1,0,0,0,0,1,0,0,1,51.1,1232.9,0,False,False,False,False,False,True,False,53.60434782608696,7.3,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0,False,True,False,False,False,False,True,9.95,9.95,False,False,True
0,1,1,0,72,1,1,0,0,0,0,0,0,1,25.7,1937.4,0,False,True,False,True,True,False,False,26.53972602739726,5.14,True,False,False
0,1,0,0,14,1,1,0,0,0,0,0,0,1,74.3,1096.25,1,True,False,False,False,False,True,False,73.08333333333333,18.575,False,False,False
1,0,1,0,50,1,1,0,0,0,1,1,1,0,99.4,5059.75,0,True,False,True,False,False,True,False,99.21078431372548,12.425,True,False,False
0,0,1,1,48,1,0,1,0,1,1,1,0,0,69.7,3023.65,0,False,False,True,False,False,False,False,61.707142857142856,8.7125,False,True,False
0,0,1,1,49,1,1,0,1,0,0,1,1,1,98.35,4889.2,0,True,False,False,False,False,True,False,97.78399999999999,10.927777777777777,True,False,False
1,0,1,1,28,1,0,0,0,1,0,1,0,0,85.45,2289.9,0,True,False,False,False,False,True,False,78.96206896551725,12.207142857142857,False,True,False
1,1,0,0,68,1,1,0,1,1,0,0,1,1,95.9,6503.2,0,True,False,False,False,False,True,False,94.24927536231884,11.9875,True,False,False
1,0,0,0,13,1,1,0,0,0,1,1,1,0,100.75,1313.25,0,True,False,False,False,False,True,False,93.80357142857143,14.392857142857142,False,False,False
0,0,0,0,11,1,1,0,0,1,0,1,0,1,89.2,990.3,0,True,False,False,False,False,True,False,82.52499999999999,14.866666666666667,False,False,True
0,0,1,0,3,1,1,0,0,0,0,0,0,1,74.1,228.0,1,True,False,False,False,True,False,False,57.0,14.819999999999999,False,False,True
1,1,1,0,57,1,1,0,0,1,0,1,1,0,100.6,5746.15,1,True,False,False,False,False,True,False,99.07155172413792,12.575,True,False,False
1,0,0,0,3,1,1,0,0,0,0,0,0,0,75.0,209.1,1,True,False,False,False,False,False,True,52.275,18.75,False,False,True
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.75,1864.2,0,False,True,False,True,True,False,False,25.536986301369865,5.15,True,False,False
1,0,1,1,70,1,1,0,1,1,1,1,1,1,84.1,5979.7,0,False,False,False,True,False,True,False,84.22112676056338,7.008333333333333,True,False,False
0,0,1,1,49,1,1,0,1,0,1,1,1,0,79.3,3902.45,0,False,False,False,True,False,False,False,78.04899999999999,8.81111111111111,True,False,False
0,1,1,0,67,1,1,1,0,1,0,1,1,1,107.05,7142.5,0,True,False,True,False,True,False,False,105.03676470588235,11.894444444444444,True,False,False
1,0,0,0,46,1,0,0,0,0,0,0,0,0,20.05,902.0,0,False,True,False,True,False,False,False,19.19148936170213,6.683333333333334,False,True,False
0,1,0,0,64,1,0,1,1,0,1,1,0,1,70.2,4481.0,1,False,False,False,True,True,False,False,68.93846153846154,10.028571428571428,True,False,False
0,0,1,0,37,1,0,0,0,0,0,0,0,0,19.5,805.2,0,False,True,False,False,False,False,False,21.189473684210526,6.5,False,True,False
0,1,0,0,2,1,0,0,0,0,0,0,0,0,70.75,154.85,1,True,False,False,False,False,True,False,51.61666666666667,35.375,False,False,True
0,1,1,0,13,0,0,0,0,0,0,1,1,0,45.3,528.45,0,False,False,False,False,False,True,False,37.746428571428574,11.325,False,False,False
0,0,1,0,72,1,1,1,1,1,1,1,1,0,115.15,8349.7,0,True,False,False,True,False,True,False,114.37945205479453,11.515,True,False,False
1,0,1,1,68,1,0,0,0,1,1,1,1,1,72.95,4953.25,0,False,False,False,True,False,False,False,71.78623188405797,7.295,True,False,False
1,0,1,1,15,1,0,0,0,0,0,0,0,0,19.65,332.65,0,False,True,True,False,False,False,True,20.790625,3.9299999999999997,False,False,False
0,0,0,0,24,1,0,0,0,0,0,0,0,1,19.55,470.2,0,False,True,False,True,False,False,False,18.808,6.516666666666667,False,False,False
0,0,0,0,24,1,1,0,0,0,1,0,1,1,89.55,2259.35,0,True,False,False,False,False,True,False,90.374,14.924999999999999,False,False,False
1,0,0,0,27,1,0,1,0,0,0,0,0,0,50.35,1411.35,0,False,False,False,False,False,False,True,50.40535714285714,12.5875,False,True,False
1,0,0,0,12,1,0,0,0,0,1,0,0,0,50.25,593.75,1,False,False,False,False,False,False,False,45.67307692307692,12.5625,False,False,True
0,0,1,1,71,1,0,1,1,1,1,1,1,0,87.25,6328.7,0,False,False,False,True,True,False,False,87.89861111111111,8.725,True,False,False
1,0,1,1,67,1,0,0,0,0,0,0,0,1,20.8,1411.9,0,False,True,False,True,False,False,True,20.76323529411765,3.466666666666667,True,False,False
0,0,1,0,63,1,1,0,1,1,1,1,1,1,109.25,6841.4,0,True,False,False,True,False,False,False,106.896875,10.925,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0,False,True,False,False,False,False,True,10.175,6.783333333333334,False,False,True
1,0,0,0,4,1,0,0,0,0,0,0,1,1,55.9,238.5,0,False,False,False,False,False,True,False,47.7,11.18,False,False,True
0,1,0,0,40,1,0,1,1,0,0,0,0,1,79.2,3233.85,1,True,False,False,False,True,False,False,78.87439024390244,15.84,False,True,False
0,0,0,0,12,1,0,0,0,1,0,1,1,1,96.0,1062.1,1,True,False,False,False,False,True,False,81.69999999999999,16.0,False,False,True
1,0,1,1,52,1,0,1,1,1,0,1,1,0,79.2,4016.3,0,False,False,False,True,False,True,False,75.77924528301887,7.92,True,False,False
1,0,0,0,10,1,1,0,0,0,0,0,0,1,24.0,226.55,0,False,True,False,False,False,True,False,20.595454545454547,4.8,False,False,True
1,0,0,0,68,1,1,1,1,1,0,1,0,0,101.35,7110.75,0,True,False,True,False,False,False,False,103.05434782608695,12.66875,True,False,False
0,0,0,0,54,1,1,0,0,0,1,1,1,1,100.1,5440.9,1,True,False,False,False,False,True,False,98.92545454545454,14.299999999999999,True,False,False
0,0,1,1,4,1,0,0,1,0,1,0,0,0,56.5,235.1,1,False,False,False,False,False,False,True,47.019999999999996,9.416666666666666,False,False,True
0,0,1,0,52,0,0,1,0,1,0,0,0,0,35.45,1958.95,0,False,False,True,False,False,False,True,36.96132075471698,8.8625,True,False,False
0,1,0,0,1,1,0,0,0,1,0,0,1,1,85.0,85.0,1,True,False,False,False,False,True,False,42.5,17.0,False,False,True
1,0,1,0,70,1,1,1,1,1,1,1,0,0,79.4,5528.9,0,False,False,True,False,False,False,False,77.8718309859155,7.94,True,False,False
1,0,0,0,43,0,0,1,0,1,0,0,0,1,35.2,1463.7,0,False,False,True,False,True,False,False,33.26590909090909,7.040000000000001,False,True,False
1,0,0,0,52,1,0,0,0,0,0,0,0,0,19.65,1025.05,0,False,True,False,True,False,False,True,19.340566037735847,6.55,True,False,False
0,0,0,0,12,0,0,1,0,1,1,0,1,0,49.85,552.1,0,False,False,False,True,False,False,True,42.46923076923077,9.97,False,False,True
0,0,1,1,56,1,1,1,1,0,0,0,1,0,68.75,3815.4,0,False,False,True,False,False,False,False,66.93684210526315,8.59375,True,False,False
1,0,0,0,42,1,1,0,0,1,0,0,0,0,79.9,3313.4,0,True,False,False,False,False,True,False,77.05581395348837,15.98,False,True,False
1,1,1,0,22,1,0,0,0,0,0,1,1,1,89.75,1938.9,0,True,False,False,False,False,False,False,84.3,12.821428571428571,False,False,False
1,0,1,1,51,0,0,1,1,1,0,1,1,0,59.3,3014.65,1,False,False,True,False,False,True,False,57.97403846153846,6.588888888888889,True,False,False
1,0,0,0,27,1,0,0,0,0,0,0,0,1,19.4,460.25,0,False,True,False,False,True,False,False,16.4375,4.85,False,True,False
1,1,1,0,51,1,1,1,0,1,0,0,1,1,93.65,4839.15,0,True,False,True,False,False,False,False,93.06057692307692,10.405555555555557,True,False,False
1,0,0,1,4,1,0,1,0,0,0,0,0,1,49.4,184.4,1,False,False,False,False,False,True,False,36.88,8.233333333333333,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.9,19.9,0,False,True,False,False,False,False,True,9.95,4.975,False,False,True
1,0,0,0,35,1,0,0,0,0,0,1,0,0,55.0,2010.55,1,False,False,False,False,False,False,True,55.84861111111111,13.75,False,True,False
1,1,1,1,71,1,1,0,1,1,1,0,1,1,72.9,5139.65,0,False,False,True,False,False,False,False,71.38402777777777,6.627272727272728,True,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,1,True,False,False,False,False,True,False,34.6,23.066666666666666,False,False,True
0,0,1,1,69,1,1,0,0,0,0,0,0,1,25.6,1673.4,0,False,True,False,True,False,False,False,23.905714285714286,4.266666666666667,True,False,False
1,0,1,1,14,1,0,0,0,0,0,0,0,0,19.75,309.35,0,False,True,True,False,False,False,True,20.623333333333335,3.95,False,False,False
1,0,1,0,57,1,0,1,0,0,1,0,0,0,55.7,3171.6,0,False,False,False,False,False,True,False,54.682758620689654,9.283333333333333,True,False,False
0,0,1,1,72,1,1,1,1,1,1,1,1,0,117.5,8670.1,0,True,False,False,True,True,False,False,118.76849315068493,10.681818181818182,True,False,False
1,0,0,0,48,1,0,0,0,0,0,0,0,0,19.85,916.0,0,False,True,False,True,True,False,False,18.693877551020407,6.616666666666667,False,True,False
0,0,1,1,4,1,0,0,0,0,0,1,0,1,78.9,299.75,0,True,False,False,False,False,False,True,59.95,13.15,False,False,True
1,0,1,1,31,1,0,0,0,0,0,0,0,1,20.65,702.05,0,False,True,False,False,False,True,False,21.9390625,3.4416666666666664,False,True,False
1,0,0,0,38,1,0,0,0,1,1,0,1,1,62.3,2354.8,1,False,False,True,False,False,False,True,60.379487179487185,8.9,False,True,False
1,1,1,0,37,1,1,0,0,0,0,1,1,1,92.5,3473.4,1,True,False,False,False,False,True,False,91.40526315789474,11.5625,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,False,True,False,False,False,False,True,9.825,9.825,False,False,True
1,1,0,0,57,1,1,0,1,1,0,1,1,1,79.75,4438.2,0,False,False,False,True,False,False,False,76.5206896551724,8.86111111111111,True,False,False
0,1,1,0,62,1,0,1,0,1,1,1,1,1,79.95,4819.75,0,False,False,False,True,True,False,False,76.50396825396825,8.883333333333333,True,False,False
1,0,1,0,3,0,0,0,0,0,1,0,0,1,29.9,92.25,0,False,False,False,False,False,True,False,23.0625,5.9799999999999995,False,False,True
0,0,0,1,72,1,0,0,0,0,0,0,0,1,19.75,1567.0,0,False,True,False,True,False,False,True,21.465753424657535,4.9375,True,False,False
1,0,0,1,29,0,0,1,1,1,1,0,0,1,45.0,1242.45,0,False,False,False,False,False,False,True,41.415,5.625,False,True,False
1,0,1,1,13,1,0,0,0,0,0,0,0,0,44.8,559.2,0,False,False,False,False,False,False,False,39.94285714285714,8.959999999999999,False,False,False
1,0,0,1,3,1,0,0,0,0,0,0,0,0,69.65,220.1,1,True,False,False,False,False,True,False,55.025,17.4125,False,False,True
0,0,0,0,11,1,0,0,1,0,0,0,0,0,51.1,531.15,0,False,False,False,False,False,True,False,44.262499999999996,17.033333333333335,False,False,True
0,0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,0,False,False,False,True,False,False,True,53.78181818181818,7.5928571428571425,False,False,False
0,0,0,0,19,1,1,0,0,0,0,0,0,0,24.7,465.85,0,False,True,False,False,False,False,False,23.2925,8.233333333333333,False,False,False
1,0,0,0,61,1,1,1,0,1,1,1,1,1,111.6,6876.05,1,True,False,False,True,True,False,False,110.90403225806452,11.16,True,False,False
0,0,0,0,11,1,0,1,0,0,0,0,0,0,48.55,501.0,1,False,False,False,False,True,False,False,41.75,16.183333333333334,False,False,True
1,0,1,1,35,1,1,0,1,1,1,1,1,1,109.95,3782.4,0,True,False,False,False,False,True,False,105.06666666666666,9.1625,False,True,False
1,0,0,1,25,1,0,0,0,0,0,0,0,0,20.8,460.2,0,False,True,False,False,False,False,True,17.7,5.2,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,False,True,False,False,False,False,True,10.1,6.733333333333333,False,False,True
0,0,0,0,67,1,1,0,0,0,0,0,0,1,25.6,1790.35,0,False,True,False,True,False,False,False,26.328676470588235,6.4,True,False,False
1,0,0,0,19,0,0,0,0,1,0,1,0,1,39.65,733.35,1,False,False,False,False,False,True,False,36.667500000000004,7.93,False,False,False
1,0,0,0,56,1,1,0,0,0,0,0,0,0,24.9,1334.0,1,False,True,True,False,False,True,False,23.403508771929825,6.225,True,False,False
1,0,1,1,72,1,1,1,1,1,0,1,1,1,108.4,7767.25,0,True,False,False,True,True,False,False,106.40068493150685,9.033333333333333,True,False,False
1,0,0,0,43,1,0,0,0,0,0,0,0,0,19.55,876.15,0,False,True,False,True,False,False,True,19.912499999999998,6.516666666666667,False,True,False
0,0,1,1,55,1,1,1,1,0,0,0,0,1,85.1,4600.95,0,True,False,False,False,False,True,False,82.15982142857142,10.6375,True,False,False
1,0,1,1,2,1,1,1,0,0,0,0,0,0,56.7,113.55,1,False,False,False,False,False,False,True,37.85,8.1,False,False,True
1,0,0,0,27,1,0,0,0,0,0,0,0,1,69.05,1793.25,0,True,False,False,False,False,False,True,64.04464285714286,17.2625,False,True,False
0,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,886.7,0,True,False,False,False,False,False,True,63.33571428571429,23.383333333333336,False,False,False
0,0,0,0,70,1,1,1,1,1,0,1,1,1,111.15,7737.55,0,True,False,False,True,False,False,True,108.97957746478873,12.350000000000001,True,False,False
0,0,1,0,14,1,0,1,1,0,1,1,1,0,105.95,1348.9,1,True,False,True,False,False,False,True,89.92666666666668,13.24375,False,False,False
0,0,1,1,19,1,1,0,0,0,1,0,1,1,89.35,1686.85,0,True,False,True,False,False,False,False,84.3425,11.16875,False,False,False
0,0,0,0,20,1,1,1,0,0,0,1,0,1,89.1,1879.25,0,True,False,False,False,False,False,False,89.48809523809524,14.85,False,False,False
1,0,1,1,43,1,1,1,0,1,1,0,0,1,91.25,4013.8,0,True,False,True,False,True,False,False,91.22272727272728,9.125,False,True,False
